id,track,release_date,duration_sec,spotify_url,name,description
2ddewTuM6IA8sOTNPHqsLy,14,2016-09-04,5757.048,https://open.spotify.com/episode/2ddewTuM6IA8sOTNPHqsLy,Künstlerische Depression,"Fest und Flauschig - endlich wieder zurück aus der Sommerpause! Jan und Olli mit frischer Unterhose, Restbräune und Beinen wie Rudi Völler, aber mit künstlerischer Depression. Egal, am Ende gibt es ein Liebesgeständnis"
7INwwtIuUItZpkJIc1gIXC,15,2016-09-11,4511.922,https://open.spotify.com/episode/7INwwtIuUItZpkJIc1gIXC,Autorität,"Fest & Flauschig - der Podcast von Jan Böhmermann und Olli Schulz für Künstler, Journalisten und sogar für Leute mit Bluetooth Kopfhörern. Autorität, Allüren und aufgespritzte Ärsche zum 11. September."
3YlZ1rnHa5k7Ss6YNXGOgm,16,2016-09-18,4541.1,https://open.spotify.com/episode/3YlZ1rnHa5k7Ss6YNXGOgm,Barbarische Wochen,Klippo vom Alltag mit Fest & Flauschig - dem Lomi Lomi Podcast von Jan Böhmermann und Olli Schulz gegen intellektuelle Verhärtungen und Hodenkleben.
0s2U9vofHKUvyYMFH5slvJ,17,2016-09-25,3742.041,https://open.spotify.com/episode/0s2U9vofHKUvyYMFH5slvJ,Unsere alte Scheißwelt,"Fest & Flauschig - die herbstliche Sackkarren-Tour mit Jan Böhmermann und Olli Schulz. Über Böhministen, Radleraugen, 15 Minuten Fame und wie das Internet die Leute verrückt macht."
0QXdxczVpd9HXMrdOxnWAD,18,2016-10-02,5421.113,https://open.spotify.com/episode/0QXdxczVpd9HXMrdOxnWAD,Die blaue Stunde,Der größte und beste Podcast im Internet: Fest & Flauschig mit Jan Böhmermann und Olli Schulz - voll auf Yogurette und Weißwein.
2UG28bLA6X1h5hHYfvrT3R,19,2016-10-09,4167.079,https://open.spotify.com/episode/2UG28bLA6X1h5hHYfvrT3R,Die große Erleichterung,"„Fest & Flauschig“ mit dem deutsche Frank Sinatra und dem Mann, der kein Ermittlungsverfahren mehr am Hals hat."
0L26be58CiourngBgpCLn6,20,2016-10-16,5144.346,https://open.spotify.com/episode/0L26be58CiourngBgpCLn6,Weltraum & Mee(h)r,Intelligentes Leben im Internet bei „Fest & Flauschig“ mit Böhmi und Schulzi.
4EzH6UAVHzxoKXQ74bzdZo,21,2016-10-23,5059.056,https://open.spotify.com/episode/4EzH6UAVHzxoKXQ74bzdZo,Global Warning,"„Fest & Flauschig“ aus Washington und Berlin mit Global Player Jan Böhmermann und Mädchenmagnet Olli Schulz – eine besondere Folge, können wir jedem empfehlen, mit Polizei, Kapitalismus und es muss ja nicht jede Folge 90 Minuten dauern."
5Tw6LRzhEWJ18le5oMXp1p,22,2016-10-30,3853.688,https://open.spotify.com/episode/5Tw6LRzhEWJ18le5oMXp1p,Marzipankartoffeln,„Fest und Flauschig“ - zwei Männer unterhalten sich über dies und das und jenes und Eiter.
5eRTckU7pPjLja8cF9RkFe,23,2016-11-06,4194.194,https://open.spotify.com/episode/5eRTckU7pPjLja8cF9RkFe,Das Leben ist ne Ratte,„Fest & Flauschig“ - die feine Mischung aus Therapiestunde und Beipackzettel mit Jan Böhmermann und Olli Schulz
7oHaasIea4lcGAjU2HhO4t,24,2016-11-13,6874.593,https://open.spotify.com/episode/7oHaasIea4lcGAjU2HhO4t,The Show must go on,The Show must gon on! Hier ist DAS Podcast Establishment: Schulzi und Böhmi mit einer neuen Folge „Fest & Flauschig“.
3OKjBD6sKGJL3GkJSNNYKp,25,2016-11-20,3831.484,https://open.spotify.com/episode/3OKjBD6sKGJL3GkJSNNYKp,Sex and Gags,Jan Böhmermann und Olli Schulz laden ein zu einer weiteren Folge „Fest & Flauschig“. Der Feierabendpodcast für den einfachen Mann mit jeder Menge Sex and Gags.
2dPXVMta8D0CS97DQsmupR,26,2016-11-27,4711.602,https://open.spotify.com/episode/2dPXVMta8D0CS97DQsmupR,Liebeskummersendung,Endlich! DIE Liebeskummersendung aller Liebeskummersendungen „Fest & Flauschig“ mit dem Perversen und dem Nerd Jan Böhmermann und Olli Schulz.
4HbhwQA3Nr8q4EKMH1CVgM,27,2016-12-04,4835.187,https://open.spotify.com/episode/4HbhwQA3Nr8q4EKMH1CVgM,Altern und Würde,„Fest & Flauschig“ mit Jani und Olli besinnlich und geil durch die Vorweihnachtszeit.
5gS6ID7ZdJkm1v4tMxVeFD,28,2016-12-11,5370.175,https://open.spotify.com/episode/5gS6ID7ZdJkm1v4tMxVeFD,Runterfahren,„Fest & Flauschig“ die Bifi unter den Podcast mit Jan Böhmermann und Olli Schulz. 
3AvZesh8y4utXRyVWGMLuN,29,2016-12-18,4595.618,https://open.spotify.com/episode/3AvZesh8y4utXRyVWGMLuN,Die Baustelle des Lebens,"„Fest & Flauschig“ mit den 3 Leitprominenten Olli Schulz, Jan Böhmenmann und Bela B."
3wpgWLOE7xUNLwhLDdUB5Z,30,2016-12-25,3565.453,https://open.spotify.com/episode/3wpgWLOE7xUNLwhLDdUB5Z,Die Notsendung,„Fest & Flauschig“ - die letzte Sendung des Jahres mit Taubensuppe und Weihnachtsbotschaft von Jan Böhmermann und Olli Schulz
46XY2NG5mxNvk0kWNXibmD,31,2017-01-29,5534.772,https://open.spotify.com/episode/46XY2NG5mxNvk0kWNXibmD,1000 ganz legale Steuertricks (Gib dem Hass eine Chance),Endlich wieder Butterbrot und Peitsche in „Fest & Flauschig“ mit Jan Böhmermann und Olli Schulz.
0RXYcsEafooB4yn89eui2z,32,2017-02-05,3758.838,https://open.spotify.com/episode/0RXYcsEafooB4yn89eui2z,Der große Sonntagsspaziergang,Der große Sonntagsspaziergang - einfach mal rausgehen und mit Olli und Jan die Welt genießen.
0b6BDbeJ2u7dylXdXKW7JG,33,2017-02-12,3809.855,https://open.spotify.com/episode/0b6BDbeJ2u7dylXdXKW7JG,Bundesversammlung,Kann man Delfine essen? Ist Green Lantern heimlich schwul? Ingwer oder Kokain? Alle Antworten bei „Fest & Flauschig“ mit Jan Böhmermann und Olli Schulz.
3TtaANbVgsrsEPN5OtVAwS,34,2017-02-19,4693.29,https://open.spotify.com/episode/3TtaANbVgsrsEPN5OtVAwS,Konsequenzen,„Fest & Flauschig“ mit Jan Böhmermann und Olli Schulz. 2 Männer unterhalten sich über dies und das und jenes und Sprühsahne auf Arschbacke.
4Zn4TzTiXcMYYvlIACB9B7,35,2017-02-26,5069.113,https://open.spotify.com/episode/4Zn4TzTiXcMYYvlIACB9B7,Der Preis des Lebens,"Kein Emowichs, aber auf Knopfdruck doof: „Fest & Flauschig“ mit Jan Böhmermann und Olli Schulz - seriöse Informationssendung für die ganze Familie."
45OWajGpRvpt5mUsSd7e81,36,2017-03-05,5083.22,https://open.spotify.com/episode/45OWajGpRvpt5mUsSd7e81,Das Leben ist ein Comic,"„Fest & Flauschig“ mit Clever und Smart, Asterix und Obelix, Fix und Foxi, Spion und Spion, Jan Böhmermann und Olli Schulz.... und endlich mal wieder mit einem Gast: Cartoonist, Komiker, Erzähler, Multimedia-Genie Ralph Ruthe."
4Zjfzjw7EqiZz6LlWEZLEZ,37,2017-03-12,4254.851,https://open.spotify.com/episode/4Zjfzjw7EqiZz6LlWEZLEZ,Dicker Wurm am Haken,"Fest & Flauschig - Systemkritik, Medienkritik, Selbstkritik mit dem Zapfer aus dem Zungenkuss und dem Bremer Tabakausfahrer."
5KoqVPiuDSgc5HPQFqpM2h,38,2017-03-19,3437.427,https://open.spotify.com/episode/5KoqVPiuDSgc5HPQFqpM2h,Ordnung ist das halbe Leben,Erotische Minuten mit dem Schmusepodcast „Fest & Flauschig“ mit den optisch vielleicht nicht geilsten aber treuesten Typen Jan Böhmermann und Olli Schulz.
2bdVBYjL4IJhrS1sy8Pf6N,39,2017-03-26,5116.291,https://open.spotify.com/episode/2bdVBYjL4IJhrS1sy8Pf6N,Honig im Tee,Fest & Flauschig mit Jan Böhmermann (sitzt vorne im Bus) und Olli Schulz (sitzt hinten im Bus) - der Podcast zur Weißweinschorle
2Vp3KF5D1VRPpQMg7acwaf,40,2017-04-02,5710.629,https://open.spotify.com/episode/2Vp3KF5D1VRPpQMg7acwaf,Karriereknick,"Authentisch, authentisch, authentisch „Fest & Flauschig“ mit Jan Böhmermann und dem Schulzeffekt Olli.  Zu Gast: Die Intro-Stimme und Hörspiel - Schwergewicht Marco Göllner."
3sgNPFUHTao9FiV1WgzfPv,41,2017-04-09,3432.986,https://open.spotify.com/episode/3sgNPFUHTao9FiV1WgzfPv,Gehacked,"Musik, Meinung und männliche Gefühle von Jan Böhmermann und Olli Schulz in „Fest & Flauschig“ "
6IKL4zi77KaHYIw4sk12UK,42,2017-04-16,4749.166,https://open.spotify.com/episode/6IKL4zi77KaHYIw4sk12UK,Gemischte Gefühle,Hurra! Die Spargel und Podcast Saison geht wieder los!  Die „Fest & Flauschig“ Ostersendung mit Jan Böhmermann und Olli Schulz.
7oseeBp9mTjm3gooYhOsDj,43,2017-04-23,3791.464,https://open.spotify.com/episode/7oseeBp9mTjm3gooYhOsDj,Die große Thailandwoche,Fest & Flauschig - die große global Trottel Sendung aus Amerika und Thailand mit Boston Böhmi und Ladyboy Schulz.
5JCb5SRfqBJxcqIG0k9zGW,44,2017-04-30,5414.504,https://open.spotify.com/episode/5JCb5SRfqBJxcqIG0k9zGW,Tabletten gegen Alles,Der allererste Podcast bevor die anderen Podcasts alle kamen: „Fest & Flauschig“ mit Jan Böhmermann und Olli Schulz.
39loDh3F1nbWfrpUM4Ly7N,45,2017-05-07,4409.626,https://open.spotify.com/episode/39loDh3F1nbWfrpUM4Ly7N,Kurz vor dem Absprung,Fest & Flauschig aka FUF - der Podcast mit den Pastrami-Boys Jan Böhmermann und Olli Schulz.
0ZWQmVSuRYEdO8LA6uRz9q,46,2017-05-14,4659.226,https://open.spotify.com/episode/0ZWQmVSuRYEdO8LA6uRz9q,Der große Narzissmus-Test,"Fest & Flauschig - Die Jubiläumssendung mit Mojito, Morchelsauce, Narzissmus-Test, Jan Böhmermann und Olli Schulz."
5Iitevz2Rwy2mJBOewKgyN,47,2017-05-21,5521.528,https://open.spotify.com/episode/5Iitevz2Rwy2mJBOewKgyN,"Quote, Quote, Quote - das Leben ist gar nicht mal so schlecht",Fest & Flauschig - DAS Original der Laber-Podcasts mit Don Böhmermann und dem Schulz Effekt.
4ERxSLyV7QvBkzlHzFsJcU,48,2017-05-28,4376.842,https://open.spotify.com/episode/4ERxSLyV7QvBkzlHzFsJcU,Melancholie,Fest & Flauschig - der Podcast mit dem Einen und dem Anderen und außerdem das letzte Mal aus der Rattenwohnung.
6PxD8zYTP8GDZYV1KYGFRu,49,2017-06-04,4022.596,https://open.spotify.com/episode/6PxD8zYTP8GDZYV1KYGFRu,Morgenstund hat Jan und Olli im Mund,Make our planet great again! Europäisches Frühstück mit Jan Böhmermann und Olli Schulz in „Fest & Flauschig“.
2pDnDDQ4rfy8qMgB3fsvJA,50,2017-06-11,5365.551,https://open.spotify.com/episode/2pDnDDQ4rfy8qMgB3fsvJA,Clickbait,"„Fest & Flauschig“ mit den siamesischen Podcast-Zwillingen Jani und Olli. Geile Stories, unglaubliche Sexbeichten, private Promi-Skandale, Hysterie, Charme, Verbesserungsvorschläge und ganz viel behind the scene Bonusmaterial zur Jubiläumsfolge 48."
5pLOBA4s5g6uNAlQWqyoyy,51,2017-06-18,4584.072,https://open.spotify.com/episode/5pLOBA4s5g6uNAlQWqyoyy,Umgezogene Jungs,"Die Mutter aller Podcasts, die große alte Emminenz der Podcastszene ist noch immer am Start. Die Sendung mit dem goldenen Kalb Olli Schulz und dem singenden Frosch Jan Böhmermann."
53Z31gHj12iPTGG33UGiXJ,52,2017-06-25,5415.053,https://open.spotify.com/episode/53Z31gHj12iPTGG33UGiXJ,Spitten und Biten (mit Ali As),"Die 50. Folge „Fest und Flauschig“ ohne Internet, mit Jan Böhmermann (zum Teil), mit Olli Schulz und MIT ALI AS."
1pucpeFJV6WJ9AgvJnsphW,53,2017-07-02,5559.641,https://open.spotify.com/episode/1pucpeFJV6WJ9AgvJnsphW,Willkommen auf Schloss Olli,Die gusseiserne Sendung aus Schloss Olli „fest und flauschig“ mit Bürger Böhmermann und Fürst Olliver Mark Schulz der I.
7vdsWKtEi8a9YMZkRKCA15,54,2017-07-09,6847.739,https://open.spotify.com/episode/7vdsWKtEi8a9YMZkRKCA15,Das große Finale (vor der Sommerpause),"„Fest & Flauschig“ - die letzte Folge vor dem großen Sommerloch mit Fidi, Bumsi, Jani und Olli."
2j5miF3mq3NTY9DMxy2nB3,55,2017-07-16,316.552,https://open.spotify.com/episode/2j5miF3mq3NTY9DMxy2nB3,Das große Eszett,"Jan und Olli sind gerade in der Sommerpause, aber dafür gibt es einen neuen Buchstaben!"
1R92JGgEHzcqZNgtIT5CEv,56,2017-07-23,819.278,https://open.spotify.com/episode/1R92JGgEHzcqZNgtIT5CEv,Die großen 5 Gnadenhof-Promis,"Sommergrüße von den Malle-Diven Jan und Olli. Sie schicken Sonne, keine Postkarte, aber dafür die großen 5 Gnadenhof-Prominente."
6THRDVtJE3mdonmFXrEFl5,57,2017-07-30,584.15,https://open.spotify.com/episode/6THRDVtJE3mdonmFXrEFl5,Verhörtipps,Jan Böhmermann und Olli Schulz sind in den Flitterwochen. Aber trotzdem gibt es Tipps für Polizeiverhöre und eine Buchempfehlung.
7iG8ox64Wkq8GqbpFJ1TCh,58,2017-08-06,357.59,https://open.spotify.com/episode/7iG8ox64Wkq8GqbpFJ1TCh,Kinderfernsehen,"Böhmi und Schulzi machen Ferien, aber Gott sei Dank gibt es Kinderfernsehen."
2qva9i4W88CPK7KAhuDIVG,59,2017-08-13,289.28,https://open.spotify.com/episode/2qva9i4W88CPK7KAhuDIVG,An Afrika denken,"Jan und Olli sind in der Südsee, aber Fidi & Bumsi übernehmen „Fest & Flauschig und denken sogar an Afrika."
0Umx0POc7sWkoYeTztSzlB,60,2017-08-20,391.758,https://open.spotify.com/episode/0Umx0POc7sWkoYeTztSzlB,Thorsten vor Gülkan,„Fest & Flauschig“ sonnt sich im Sommerloch. Egal. Fidi und Bumsi werfen ihre sockigen Schatten in den Podcast von Jan und Olli.
4YRCIpJx0gqv7OgDnRJliM,61,2017-08-27,5652.219,https://open.spotify.com/episode/4YRCIpJx0gqv7OgDnRJliM,Wir hassen Internet,Endlich wieder Podcast-Glücksgefühle mit „Fest & Flauschig“! Ganzkörpergebräunt zurück aus der Sommerpause: Jan Böhmermann und Olli Schulz.
1QekYLUYSHjJM5McCi4Fm7,62,2017-09-03,5008.379,https://open.spotify.com/episode/1QekYLUYSHjJM5McCi4Fm7,Schulz vs. Böhmermann,Der lebensbejahende coole Schmunzel-Podcast „Fest & Flauschig“ mit den Konsens Brothers Böhmi und Schulzi.
36yg0MfgOFYyy4Hp5llGJG,63,2017-09-10,5172.245,https://open.spotify.com/episode/36yg0MfgOFYyy4Hp5llGJG,Kosmetik und Pflege,Ein Jugendtraum wird wahr: die „Fest & Flauschig“ Kosmetiksendung - real beauty talk mit Jan und Olli.
142xNwxVgA8SSYUS3ToVFj,64,2017-09-17,5134.289,https://open.spotify.com/episode/142xNwxVgA8SSYUS3ToVFj,Dornige Probleme,"„Fest & Flauschig“ - der junge Lindner, die graue Schrowange, ein heißer Herbst - das stinknormale Leben zusammengefasst von Böhmi und Schulzi."
6KxUO6kM1zNovBgEbktkQj,65,2017-09-24,4585.848,https://open.spotify.com/episode/6KxUO6kM1zNovBgEbktkQj,Müssen wir alle sterben?,"„Fest & Flauschig“ - der Podcast zum Wahlsonntag mit Jan Böhmermann und NebenrOlli Schulz. Seriöse Prognosen, wahre Liebe und Penis in Hantelscheiben."
5YujRidBLTwk1vxhR4Znlp,66,2017-10-01,4315.899,https://open.spotify.com/episode/5YujRidBLTwk1vxhR4Znlp,Drollige Aussichten,Es ist ein stinknormaler Podcast bei Spotify: „Fest & Flauschig“ - die steife Sendung mit Jan und Olli.
0eJTo6dpfYXATja9Rv9rdI,67,2017-10-08,5436.918,https://open.spotify.com/episode/0eJTo6dpfYXATja9Rv9rdI,Sanft & Sorgfältig,Warum ist Jan so schlau? Wo ist die große Spinne hin? Wie bereitet man sich auf eine Talkshow vor? Alle Infos PLUS personalisierte Sportmotivation im besten Podcast der Welt: „Fest & Flauschig“ mit Böhmermann und Schulz. Dazu ne Wildpilzpfanne.
4oFBuR7ObiwyOx7FqY5WZc,68,2017-10-15,3998.903,https://open.spotify.com/episode/4oFBuR7ObiwyOx7FqY5WZc,Feedbacks und Upgrades,"Kein stinknormaler Sonntag mit „Fest & Flauschig“ Olli hat Geburtstag, Jan nicht."
2xckoOAY2TCMOpL2Q4164W,69,2017-10-22,4504.921,https://open.spotify.com/episode/2xckoOAY2TCMOpL2Q4164W,Die Live Show,„Fest & Flauschig“ - zum ersten Mal live auf Abruf. Einfach auf den Podcast klicken und Jan und Olli live hören. Live ist einfach geiler.
0dOBFjzCjH9UqRGNYo3bDy,70,2017-10-29,3549.388,https://open.spotify.com/episode/0dOBFjzCjH9UqRGNYo3bDy,The International Show,The international Podcast „Fixed & Fleecy“ with Jan and Olli and happy end.
75e5TPYVNpvjWzzhCX7eti,71,2017-11-05,5031.889,https://open.spotify.com/episode/75e5TPYVNpvjWzzhCX7eti,Die ersten Mandarinen,Trotz apokalyptischer Endzeitstimmung existiert die Luxus-Wohlfühl-Blase weiter. Im Stahlbeton-Bunker zum Hören: „Fest & Flauschig“ mit Jan Böhmermann und Olli Schulz.
0RXILFdgeiy39Yf6w6sbDw,72,2017-11-12,4170.109,https://open.spotify.com/episode/0RXILFdgeiy39Yf6w6sbDw,"Niedlich, niedlich",Der niedliche Podcast zur Grippezeit „Fest & Flauschig“ mit Jan Böhmermann und Olli Schulz.
6ZHQrPBCasBQFcSE7d6fLh,73,2017-11-19,4539.063,https://open.spotify.com/episode/6ZHQrPBCasBQFcSE7d6fLh,Jörn & Olaf,"„Fest & Flauschig“ - die Morning Show mit Jörn und Olaf, der Billigversion von Jan und Olli. Gemeinsam Bambi gucken in der Freemium Version."
3SGVDFWxHQvOiUz2sWFEgX,74,2017-11-26,4310.727,https://open.spotify.com/episode/3SGVDFWxHQvOiUz2sWFEgX,Wieso machen Sie das?,Die süßen Podcast Bären Jan und Olli mit einer neuen Folge „Fest & Flauschig“ für einen gemütlichen Totensonntag.
1sOo61ATCY7oF6U98z4UOO,75,2017-12-03,4799.478,https://open.spotify.com/episode/1sOo61ATCY7oF6U98z4UOO,Endlich wieder Biathlon,"Endlich mit Jan und Olli den ersten Glühwein aufreißen! „Fest & Flauschig“ startet in die Advents-, Wintersport- UND Janolli Weihnachtszirkus Saison. "
011lDaXmn3CwHWIwx5FF0O,76,2017-12-10,5043.879,https://open.spotify.com/episode/011lDaXmn3CwHWIwx5FF0O,Unser Mann in Russland,„Fest & Flauschig“ - the latest shit mit Mainstream-Böhmi und Kommerz-Olli.
72JV8UkooFwhl3pJd2hAxq,77,2017-12-17,5000.385,https://open.spotify.com/episode/72JV8UkooFwhl3pJd2hAxq,Zu faul für Sexsucht,"Sie kommen von hinten schwitzend aus dem Lager für „Fest & Flauschig“. Die wöchentliche Jan und Olli Masterclass: legaler Krawall, ohne Stress durchs Leben und die großen fünf Weihnachtsgeschenke."
5Z9jkNnyXZndzXplOmRl0G,78,2017-12-20,4166.296,https://open.spotify.com/episode/5Z9jkNnyXZndzXplOmRl0G,Der Fest & Flauschig Weihnachtszirkus - Teil 1,"Dieses Jahr aber wirklich: Der Fest & Flauschig Weihnachtszirkus. Teil 1 mit Semino Rossi, Ali As, 1000-Mark-André, super Supernerds, Jan Böhmermann und Olli Schulz.  Und außerdem: 16AUEZfBxcUgvM6dky42vCs1JN9h5i59ux"
7IRzKdXntGO4Z7A21eU5l8,79,2017-12-24,3776.131,https://open.spotify.com/episode/7IRzKdXntGO4Z7A21eU5l8,Der Fest & Flauschig Weihnachtszirkus - Teil 2,Frohe Weihnachten mit dem Fest & Flauschig Weihnachtszirkus Teil 2. Jan und Olli heiraten endlich und über allem schwebt Jenny Elvers und überhaupt: 16AUEZfBxcUgvM6dky42vCs1JN9h5i59ux
5Zsf9xfPjolIllbN9mNV8V,80,2017-12-31,1045.342,https://open.spotify.com/episode/5Zsf9xfPjolIllbN9mNV8V,Raclette und Fondue,"Happy new year mit Fest & Flauschig ohne Bleigießen, aber Mitsaufen bei Dinner for One und um null Uhr Ruhe bitte!"
6abRWOoRVrEzhfqYOHqXjB,81,2018-01-21,5587.67,https://open.spotify.com/episode/6abRWOoRVrEzhfqYOHqXjB,Das Jahr des Menschen,Guess who's back aus der Winterpause? Das Original: „Fest & Flauschig“. Produktiv und kritisch. Mit neuer Haut und Extensions. Endlich wieder Deepes und Leichtes.
4I0u81sHOwrWT1nGW69lMu,82,2018-01-28,3984.718,https://open.spotify.com/episode/4I0u81sHOwrWT1nGW69lMu,"Ich mach bubu, was machst Du?","„Fest & Flauschig“ - sexy wie alle Instagram Fotos von Stefanie Giesinger zusammen. Olli erklärt Kunst, Jan ohne Unterhose und mit einem Hoden Shanty Chor."
3R6XIVO3pGZcOkhIL961d9,83,2018-02-04,3615.347,https://open.spotify.com/episode/3R6XIVO3pGZcOkhIL961d9,"Luke, Kanye, Dave, Mos und ich","Thanks for choosing „Fest & Flauschig“ mit Jan Böhmermann, Olli Schulz, Luke, Kanye, Dave und Mos."
3Hw7jKbbrGVRSIJYSzQtcG,84,2018-02-11,5144.869,https://open.spotify.com/episode/3Hw7jKbbrGVRSIJYSzQtcG,The future is now,"Nur gute Gefühle mit Kalimba, Metro Ausweis, Wandtattoo und „Fest & Flauschig“ mit Euren Moderatoren aus dem Schützengraben Jan Böhmermann und Olli Schulz."
7yVSKhq6LTcLwO3ISlSsRj,85,2018-02-18,3986.155,https://open.spotify.com/episode/7yVSKhq6LTcLwO3ISlSsRj,Tiddenundschüps,"„Fest & Flauschig“ mit Jan Böhmermann und Olli Schulz. Wie eine Eiskunstlauf Performance, die zu Tränen rührt. Und pro Auge bitte ein Ei! Bleibt geil."
56V3Gneu7UD7FnxtL37hYD,86,2018-02-25,5266.024,https://open.spotify.com/episode/56V3Gneu7UD7FnxtL37hYD,Moralische Fragen,"Alles ist sinnlos, aber wir haben „Fest & Flauschig“ - die Perle im Podcast Wertstoffhof mit dem voll kein gut eingespielten Comedy-Duo: Jan Böhmermann und Olli Schulz."
1LbNhA5rkGqBI3vOrgM1U1,87,2018-03-04,3611.768,https://open.spotify.com/episode/1LbNhA5rkGqBI3vOrgM1U1,Russenpeitsche,"„Fest & Flauschig“ - dieses Mal der früheste Podcast ever mit Hörerfragen, Sex Roman Lesung und Live Performance, von Steel-Olli und Drum-Jan."
1HW2X0lffQl9MzkSPcORVs,88,2018-03-11,4898.247,https://open.spotify.com/episode/1HW2X0lffQl9MzkSPcORVs,Forken im Nacken,"Herz, geballte Faust, Zwinkersmiley – Deutschlands bester Podcast „Fest & Flauschig“ mit Olli und Jan."
67PX98j7d5vo3C8hCcTQIl,89,2018-03-18,4253.962,https://open.spotify.com/episode/67PX98j7d5vo3C8hCcTQIl,Rock 'n' Roll Edition,Fun to hang around with Komiker Jan Böhmermann und Rock 'n' Roller Olli Schulz bei „Fest & Flauschig“ - dem Realtalk Podcast aus Hameln und Köln.
