id,track,release_date,duration_sec,spotify_url,name,description
1TMpa9FTI2DMVVH8nKOgRd,11,2020-02-20,4720.64,https://open.spotify.com/episode/1TMpa9FTI2DMVVH8nKOgRd,Träumen in der Gottschalk-Suite,"Baywatch Berlin klärt heute die große Frage: Wie sieht es im Inneren von Thomas Gottschalk aus? Prinz Lundt überzeugt Karneval-Kritiker mit guten Argumenten (Da darf man überall hinpissen), außerdem wird demnächst Alexander Klaws auf RTL Jesus spielen. JETZT RATEN SIE MAL WEN DAS NICHT KALT LÄSST? Richtig: Ihre drei Enkeltrickbetrüger von Baywatch Berlin. Außerdem hat Klaas Kai Pflaume gezwungen, in dieser Folge auch etwas zu sagen. Come in and find out!  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
1LraUBM5Ry5kQsSzXaicoO,12,2020-02-27,4270.733,https://open.spotify.com/episode/1LraUBM5Ry5kQsSzXaicoO,Revenge of the Euromaus,"Ein Hauch von Schneefall und Coronavirus liegt in der Luft, während es sich Schmitt, Lundt und Heufer-Umlauf vor den Mikrofonen gemütlich machen. In kuscheliger Atmosphäre öffnet Klaas Heufer-Umlauf erstmals und exklusiv die „Sexakte Euromaus“ und berichtet aus seiner Zeit im indischen Knast. Lundt bleibt unterdessen peinlich, legt seine Lebensbeichte ab und strapaziert die Nerven der Zuhörer mit Kostproben seines Falsett-Gesangs (wer sich das ersparen möchte, möge bitte ab Minute 14:10 um 30 Sekunden vorskippen). Warum Sterneköche ein Klima der Angst erzeugen und wieso Schmitt in der Tradition des Dalai Lamas über eine Berlinaleparty schleicht, wird ebenfalls geklärt.  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
7jHw8ed6vSfikZiOK1Aa7q,13,2020-03-05,3860.244,https://open.spotify.com/episode/7jHw8ed6vSfikZiOK1Aa7q,Freche Wichser im Auge des Shitstorms,"Potzblitz, da war was los diese Woche! Da Klaas Heufer-Umlauf seit Dienstag aus Angst vor Journalisten sein Schloss nicht mehr verlässt, senden wir direkt aus dem privaten Panic-Room des Jungmoderators! Die Nerven liegen blank und die neue Episode startet mit Geschrei, wüsten Beleidigungen und der Frage, wer jetzt wem auf Vanuatu die Badelatschen zugeschmissen hat. Es folgen sauber recherchierte Einlassungen über Diabolo-Spieler im Stadtpark, Hobbys aus Kindheitstagen und einem  Geständnis von Klaas Heufer-Umlauf, auf das die ganze Nation gespannt gewartet hat: Richtig, es geht um die Auswirkungen seiner Spielsucht bei Dreharbeiten in Las Vegas. Wo Buße ist, da muss auch Freude sein: Jakob Lundt erfüllt sich seinen Kindertraum und darf endlich mit dem Sänger der Prinzen telefonieren. Potzblitz, da war was los diese Woche!  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
1l9ff9SDjs4GlvvnXfSwIZ,14,2020-03-12,4658.494,https://open.spotify.com/episode/1l9ff9SDjs4GlvvnXfSwIZ,Der Swinger ist ein scheues Reh (zensiert),"Was bleibt einem dieser Tage, als die Erinnerung an bessere Zeiten? Direkt nach der Aufzeichnung einer Show in München schwelgt Klaas in Erinnerungen und berichtet von seinem frivolen Besuch in einem Berliner Swingerclub, dem Sprengstoffkauf im fernen Bolivien und Schmitts Koka-Sucht in luftigen Höhen. Apropos Höhe: Schmitt und Lundt konfrontieren Klaas mit seinem abgehobenen Leben als weltfremder Promi und erörtern mit messerscharfen Beobachtungen, warum der klassische Zirkus langfristig keine Chance gegen Netflix hat. Wer sich dann noch fragt, ob das Rauchen auf der höchsten Sanddüne der Welt dringend erlaubt bleiben muss, der erhält auch darauf eine Antwort - in der neuen Folge von „Baywatch Berlin“.  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
5ZcRncRGUuorRHLDbr3Tjz,15,2020-03-19,4846.341,https://open.spotify.com/episode/5ZcRncRGUuorRHLDbr3Tjz,Raus aus der Gefahrenzone,"Jeder geht mit der Krise anders um: Panik- und Krisenherd Jakob Lundt steckt die Menschen in seinem Umfeld in erster Linie mit seiner Nervosität an, Schmitt geistert ziellos durch die Wohnung wie ein zurückgelassener Staubsaugerroboter mit Restakku & Klaas Heufer-Umlauf schützt sich zusätzlich noch durch eine alberne Sonnenbrille. Stichwort: Hä? Was ist ein dystopischer Nacken? Kann Klaas da mit seiner ollen Friseurschere von früher noch was retten? Stimmt es wirklich, dass unsere drei Helden zusammengerechnet 5x durch die Führerscheinprüfung gerasselt sind & wer hat nochmal warum bei Heufer-Umlaufs in den Flur gekackt (Spoiler: ein Mensch)? All das & mehr von Deutschlands bestem (3. Platz) ehemaligen Journalisten & seinen zwei Weggefährten in der neuen Folge namens “Raus aus der Gefahrenzone”!  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
6YnPB6iYi3VCz7dnyeHkLQ,16,2020-03-26,3903.921,https://open.spotify.com/episode/6YnPB6iYi3VCz7dnyeHkLQ,Endstation: TV Podcast,"Mhmm lecker! Die Goldgräberstimmung in der TV Branche macht auch vor dem kleinen, sympathischen Kult-Podcast „Baywatch Berlin“ nicht Halt. In Zeiten in denen alles ins Fernsehen kommt, was nicht bei 3 im Homeoffice ist, wird das undenkbare Wirklichkeit: Ein Podcast mit Bild. „Baywatch Berlin“ wird also der erste Podcast, den man auch im Fernsehen anschauen kann. Auf dem Highway Richtung „Geruchsfernsehen“ geht es in der aktuellen Folge: „Endstation: TV Podcast“ darum, wie Schmittis Familie verdaut hat, dass der Sohn nun im Fernsehen zu betrachten ist und warum Klaas immer mehr äußerlich zu Brandenburg wird und auch in einer Zombie Apocalypse für Zabaglione-Joghurt in den Supermarkt fahren würde. Jakob Lundt droht den ersten Live Herzinfakt an und versagt kläglich. Dafür kommen Gamingfans voll auf ihre Kosten! Klaas Heufer-Umlauf hat exklusive Cheats für das Spiel „Doom“ aus dem Jahr 1992. Jetzt noch schnell einer von 3 Zuschauern auf ProSieben sein oder einfach ganz indie beim Podcast bleiben.  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
34qFuUagYFRD6Sc5GSH3dC,17,2020-04-02,4619.964,https://open.spotify.com/episode/34qFuUagYFRD6Sc5GSH3dC,True Crime auf der Tartanbahn (Uncut),"Fans & Laufkundschaft gleichermaßen aufgepasst: Wer auch einen eigenen Schmitti haben will, kriegt dafür in dieser Ausgabe Baywatch Berlin wertvolle Tipps! Klaas beispielsweise hat immer ein altes Stück Bifi in der Hosentasche & seitdem weicht ihm sein treuer Begleiter nicht mehr von der Seite. Bei Jakob Lundt muss man da schon erfinderischer werden - ne leckere Tasse Cappuccino passt in keine Hosentasche & „Feinkost Käfer“ rechnet sich zu schlecht gegen die Einnahmen die einem so ein Lundt beschert. Tiere grundsätzlich spielen diese Woche eine große Rolle: Warum haben sich eine Horde Elefanten vor kurzem maßlos betrunken? Wurde Klaas wortwörtlich vom wilden Affen gebissen? Und wer von den dreien ist hier eigentlich der Tiger King?   Ausserdem: Schmitt & Lundt erzählen exklusiv warum sie Angst vor Franck Ribérys gewaltbereiter Familie hatten. Klaas arbeitet sein Vater-Sohn Trauma ab, das bei seinem Therapeuten nur unter dem Stichwort “die Mütze” firmiert. Darüber hinaus verrät er welches Drosten-Zitat er sich demnächst tätowieren lässt.   Tipps für den Alltag: Wie verhält man sich, wenn die Polizei einen mit der Hand an der Waffe bittet irgendwas “jetzt sofort” zu machen? Und warum es ab einer gewissen Reife besser ist, die genaue Uhrzeit anzugeben, wenn man gefragt wird, wie alt man ist. Alles das UND NOCH VIEL MEHR! In der neuen Folge „Baywatch Berlin“ mit dem Titel: “Diese Mütze setzt du nicht auf!”  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
1wFhGz1H7ZDE9x1IWRWLVB,18,2020-04-09,4266.24,https://open.spotify.com/episode/1wFhGz1H7ZDE9x1IWRWLVB,"Der Bub, der kann nix! (Uncut)","Was machen ein Fernsehmoderator, Tony Hawk und drei Scheichs an einer Tankstelle in Vechta? Was klingt wie der Beginn eines Witzes ist Klaas Heufer-Umlauf tatsächlich passiert! Die ganze Geschichte gibt’s in der aktuellen Folge „Der Bub, der kann nix!“ im einzigen Podcast mit Bild: „Baywatch Berlin“. Außerdem gibts endlich wieder frische Anekdötchen vom „Duell um die Welt“! Was war beim legendären „Betäubungspfeil-Duell“ in Kroatien eigentlich in den Spritzen und wie hat man dieses Wunderserum gefunden? Klaas Heufer-Umlauf enthüllt den einen Satz, den er nicht hören will, wenn er sich zu Hause nützlich macht und sich für die Gemeinschaft aufopfert! Aber auch für Benimm-Fans ist etwas dabei: erstmals wird ein komplett neuer Digital-Knigge vorgestellt, der das Miteinander 2.0 ein für alle mal regeln wird. In „Thomas Technik Ecke“ gibts wieder die neusten Trends zum „daddeln und fummeln“! Aber warum zum Teufel verlässt Kult-Schmitti kurz nach der beliebten Rubrik das Studio? Hat ihn da etwa jemand sehr wütend gemacht? Die Antwort lautet: Ja! Jetzt hören oder sehen. Wie ihr mögt. Like wers kennt. Frohe Ostern.  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
3j0ZKvP79Yq6E4z7okuAr6,19,2020-04-16,4143.776,https://open.spotify.com/episode/3j0ZKvP79Yq6E4z7okuAr6,Karrierekiller Sexschamane,"Steigen Sie ein, schnallen Sie sich an und jetten Sie mit Heufer-Umlauf, Schmitt und Lundt durch den Wahnsinn des Homeoffice-Alltags. Der Blick aus dem Fenster bietet einen fantastischen Blick auf die Themenfelder „Franz-Josef Wagner“, „Sexschamanen im Königshaus“ und „Aggressionen im Friseursalon“. Bei der Zwischenlandung in Korea beantworten wir die Frage, was ein lebender Oktopus auf Klaas Teller zu suchen hatte und warum die Duell um die Welt-Aufgabe „Stand - Eier - Stand“ noch peinlicher wurde, als es der Titel eh schon vermuten lässt. Mit Überschallgeschwindigkeit erinnern wir uns an unangenehme Klassentreffen, entdecken versteckte Perlen des Fernsehprogramms und geben nützliche Tipps für den Büroalltag, ehe wir uns per Schleudersitz wieder in die Realität katapultieren. Ergeben Sie sich dem Gruppenzwang und checken Sie ein - die neue Folge „Baywatch Berlin“ ist zum Einsteigen bereit.  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
24nri4xgmuWFt0SjN5IAXm,20,2020-04-23,4350.328,https://open.spotify.com/episode/24nri4xgmuWFt0SjN5IAXm,Quotendruck mit Porno-Müller,"Antworten auf folgende Fragen werden DRINGEND gesucht. Spricht es für Schmittis krisenbedingte, geistige Verwahrlosung, dass er sich völlig selbstverständlich mit dem alten Hiob aus der Bibel vergleicht? Ist Jakob Lundt in Wahrheit ein motorradfahrender Mitfünziger, der sich selber mit einer Tankfüllung Testosteron gegen Covid 19 geimpft hat - oder kann er nur besonders gut wie so jemand sprechen? In welcher Etage vom Elfenbeinturm wohnt eigentlich Klaas Heufer-Umlauf mittlerweile? Reichen seine Fusselbarthaare so tief, dass sich ein zahnloser Eishockey Fan zu ihm hochziehen kann, um ihm mal ordentlich was auf seine freche Schnauze zu hauen?    In der neuen Ausgabe: “Quotendruck mit Porno-Müller” geht es um Niederlagen, Flötenunterricht & warum Jakob Lundt sich als Kind einen Helm gekauft um irgendwie durchzukommen. Seien Sie außerdem live dabei wie Klaas seinen neuesten Instapost zumindest mal locker & grob anplant.   Und noch was: Woher kommt immer diese bedeutungsschwere Hintergrundmusik wenn einer mal was ernstes sagt- oder hör nur ich die?  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
4AtcEEjBfgGR4BekSNlvWX,21,2020-04-30,4069.067,https://open.spotify.com/episode/4AtcEEjBfgGR4BekSNlvWX,Charity im Drogenpark,Folgende Fragen beantwortet euer liebster Kult-Podcast Baywatch Berlin in der aktuellsten Folge: „Charity im Drogenpark“: Wie kann man Drogen Dealern eine große Freude machen? Warum waren Tränen bei der letzten Folge von „Circus HalliGalli“ sogar verboten! Und warum zum Teufel machen die drei edgy Medien-Grummel bei einer Zitronen Challenge für...ja für wen eigentlich mit? Virologen würden „Baywatch Berlin“ hören.  Jetzt abonnieren oder anschauen auf dem neuen Premium Sendeplatz von ProSieben nach „Late Night Berlin“ immer um 0Uhr 30 oder überall wo es Podcasts gibt.  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin
2rOYFZUIZ3mZLwTtPXLkDt,22,2020-05-07,4136.15,https://open.spotify.com/episode/2rOYFZUIZ3mZLwTtPXLkDt,Der Diktator mit der Stinkenase,"Ausgabe 22. “Der Diktator mit der Stinkenase” - Es wurden in dieser Woche alle laut Deutscher Laberpodcast-Verordnung vorgeschriebenen Themenbereiche abgehandelt: Irgendwelche Alltagsbeobachtungen (kennste kennste), eine stichhaltige Analyse aller gängigen Weltreligionen, Hardstyle-Autokinopartys & wir gehen der Frage auf den Grund, warum “Oma ohne Zucker manchmal komisch wird”. Freuen Sie sich außerdem auf Infos über Hannelore Kohl (wichtigste Milestones, knackig & präzise) & warum ein ganz kleiner Mann kürzlich im Saarland Würstchen geklaut hat. All das? Ja sicher! Ist ja Baywatch Berlin du Pflaumenaugust!  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
7qrQ2jONTTJQQnfPMdKGbK,23,2020-05-14,4191.451,https://open.spotify.com/episode/7qrQ2jONTTJQQnfPMdKGbK,Die unerträgliche Einsamkeit des Piñata-Verkäufers,"Hört ihr es auch? Dieses leise „Wind of Change“, mit dem Schmitt die letzte Folge „Baywatch Berlin“ im Fernsehen anpfeift? Follow the Moskva - und lassen Sie sich durch die Themenfelder dieser Episode treiben: Wie begann Klaas Heufer-Umlauf seine Fernsehkarriere? Wie viel „selfmade“ steckt in dem Mann, der sich als „Joko&Klaas“ einen Namen gemacht hat? Zieht Schmitt eigentlich immer noch um und - um Gottes Willen - was faselt er da von Piñatas im City-Kiosk? Wer sich dann auch noch dafür interessiert, wie schlecht der junge Lundt den Alkohol verkraftet hat, der ist bei der neuen Folge von „Baywatch Berlin“ an der richtigen Adresse. „Down to Gorky Park“ pfeift es leise aus der Ferne - Hört ihr es auch?  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
5nIMWCIkvblyPCgiziWtZj,24,2020-05-21,4222.641,https://open.spotify.com/episode/5nIMWCIkvblyPCgiziWtZj,Joe Echsotics hundertjähriger Umzug,"Dicke Luft im Baywatch Berlin Studio!  Kurz vor Aufzeichnungsbeginn zerstreiten sich Klaas und Jakob so sehr, dass die Trennung im Raum steht. Aber nur für 4 Sekunden, denn dann berichtet Klaas endlich vom großen Gottschalk-Geburtstag im ZDF! Wie viele Biere hat er noch mit Gottschalk und Jauch nach der Show am Späti gekippt und warum hühnerte der sonst so showerfahrene Oldenburger im Schlussbild ziellos durch die Kulisse? Außerdem startet Schmitti zwar als Micro-Influencer durch und beschert dem City Kiosk gigantische Piñata-Umsätze, trotzdem bleibt dem sympathischen Saarländer der blaue Instagram Haken verwehrt. Ein Skandal, wie sich alle Drei einig sind. Neu-Haken-Besitzer Lundt weiß woran das liegt und hilft behutsam weiter. Außerdem gibt es Neues aus der Welt der Eidechsen und Terrarien. Schmitti präsentiert die aktuellsten MustHaves für den Sommer! Joe Echsotics hundertjähriger Umzug out now!  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
0zLtDLKAMdz1rNEmCWapUm,25,2020-05-28,5025.619,https://open.spotify.com/episode/0zLtDLKAMdz1rNEmCWapUm,Der Club der blauen Haken,"Nachdem Baywatch Berlin nun wieder als reiner Audiopodcast unterwegs ist, nutzt Schmitt seine Chance und befindet sich stylemäßig im freien Fall (allerdings nach oben). Ob es diese freche Schrulligkeit schon in seinen neu angelegten Wikipedia-Eintrag geschafft hat? MAL GUCKEN. Eines sollte nur klar sein: Das Blaue-Haken-Vergabe-Komitee bei Instagram sollte sich warm anziehen. Das Projekt Reptilien-Influencer ist für Thomas noch lange nicht abgeschlossen.  Für alle Fans von Verlässlichkeit: Seine Greatest Hits (Leute anschreien & umziehen) performt er heute dennoch. Und Klaas. Ach Klaas. Er freut sich etwas zu sehr darüber, dass man ihn fragt, wie man sich als Star so fühlt & antwortet dann so lange, dass die anderen Zwei währenddessen schon bereuen, überhaupt gefragt zu haben. Einmal wie immer bitte. Danke.  Zum Schluss noch ein kleines Rätsel: Was zeigt Jakob eigentlich lieber her: Ei oder Schniedel? Die Antwort gibt es in dieser Ausgabe. Packen Sie also ein wenig Zeit & Geduld ein (das richtige Rüstzeug für jeden Podcast) und freuen Sie sich auf irre Storys aus 7 Jahren Kanzlerschaft. Nee Moment, das war gar nicht hier. Egal. Viel Spaß bei: „Der Club der blauen Haken“  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
0effEODrBNpQFM4vMwFaLk,26,2020-06-04,4366.733,https://open.spotify.com/episode/0effEODrBNpQFM4vMwFaLk,Die Nerven vs. Stefan Raab,"Riecht ihr das auch „Baywatch Berlin“ Faninnen und Fans? Diese Mischung aus Rosé und Raver-Schlauchboot? Das ist der Sommer! Und der wird mit der Folge „Die Nerven vs. Stefan Raab“ offiziell per Dekret ausgerufen. Das bedeutet für alle, ab jetzt ist Badehosen-Zeit. Gut gelaunt und eben sommerlich sind auch die Themen der aktuellen Ausgabe. Klaas erzählt erstmals, warum er beim ersten „TV TOTAL“ Studiobesuch das Nervenflattern bekommen hat und welche Körperteile ihm eingeschlafen sind, als er gerade vor 100.000 Menschen „Angels“ singen wollte. Trotzdem - nur mit guter Laune kommen die drei CB-Funker auch nicht durch eineinhalb Stunden Podcast. Die Zündschnur wird plötzlich ganz kurz, denn es gibt Klärungsbedarf! Die Fernsehpreis-Nominierung flattert ins Haus, doch einer der Drei ist darüber nicht im richtigen Ausmaß erfreut. Ein Skandal bahnt sich an. Außerdem: was bedeutet es, wenn man endlich in der Lebensphase „Fernsehsessel“ angekommen ist? Und welches kranke Verhältnis haben die Drei zu Onkel Alkohol in Zeiten von Corona? Das ist aber längst nicht alles, denn in dieser Folge gibt es mehr gute Lebenstipps als in jedem kostenpflichtigen Kurs der „Yotta Universität“: Wie schreibt man eine richtige Anfrage für ein Ferienhaus, wenn man eigentlich einen widerlichen Sauf-Urlaub plant?Wie versteckt man seine Aufregung, wenn man vor einer großen Gruppe sprechen muss? Und wie bekommt man eigentlich endlich den verdammten blauen Haken bei Instagram, wenn man Thomas Schmitt heißt?  „Die Nerven VS Stefan Raab“ gibt es wie immer EXKLUSIV!!!!!! für alle.  Alle Infos und Rabatte zu unseren Werbepartnern unter https://linktr.ee/BaywatchBerlin"
