id,track,release_date,duration_sec,spotify_url,name,description
6rI6hV0aMu0SKgnduSZzft,45,2018-10-31,4623.282,https://open.spotify.com/episode/6rI6hV0aMu0SKgnduSZzft,#45 LIVEHACK,#45 LIVEHACK by Felix Lobrecht & Tommi Schmitt
5c09kILyfpnVGp4F9SiTkI,46,2018-11-06,3808.888,https://open.spotify.com/episode/5c09kILyfpnVGp4F9SiTkI,#46 NACHHALTIG BUMSEN,#46 NACHHALTIG BUMSEN by Felix Lobrecht & Tommi Schmitt
3zKMqZgCacoiVcF4fHnvxd,47,2018-11-13,4187.794,https://open.spotify.com/episode/3zKMqZgCacoiVcF4fHnvxd,#47 HACK HILFT,#47 HACK HILFT by Felix Lobrecht & Tommi Schmitt
14ZktQRT1W5zsj3tVomg36,48,2018-11-21,4547.474,https://open.spotify.com/episode/14ZktQRT1W5zsj3tVomg36,#48 HOW TO HACK,#48 HOW TO HACK by Felix Lobrecht & Tommi Schmitt
2ii0zBC8cVKPudPjtyETB8,49,2018-11-27,4685.688,https://open.spotify.com/episode/2ii0zBC8cVKPudPjtyETB8,#49 ES ZIEHT IM PARADIES,#49 ES ZIEHT IM PARADIES by Felix Lobrecht & Tommi Schmitt
5e2JtCyQwIGc6DkXEjzEbb,50,2018-12-04,4514.795,https://open.spotify.com/episode/5e2JtCyQwIGc6DkXEjzEbb,#50 FROHE WEIHNACHTEN,#50 FROHE WEIHNACHTEN by Felix Lobrecht & Tommi Schmitt
0FnbzZcV1VDFpgHrg8zqRi,51,2018-12-16,4866.978,https://open.spotify.com/episode/0FnbzZcV1VDFpgHrg8zqRi,#51 SURPRISE! BESCHERUNG!,#51 SURPRISE! BESCHERUNG! by Felix Lobrecht & Tommi Schmitt
53RXNse6um1UakkVAdoXFZ,52,2019-01-16,4779.311,https://open.spotify.com/episode/53RXNse6um1UakkVAdoXFZ,#52 TUNNEL BAUEN,#52 TUNNEL BAUEN by Felix Lobrecht & Tommi Schmitt
3LLpmVV8B1T2ocqWMN4m7f,53,2019-01-22,3664.744,https://open.spotify.com/episode/3LLpmVV8B1T2ocqWMN4m7f,#53 LIVE GLORIA HOLE TEIL 2,#53 LIVE GLORIA HOLE TEIL 2 by Felix Lobrecht & Tommi Schmitt
19H4s5qGvW1OxUE7cW5K9c,54,2019-01-29,3972.362,https://open.spotify.com/episode/19H4s5qGvW1OxUE7cW5K9c,#54 OHNE OBOE KEIN BÄR,#54 OHNE OBOE KEIN BÄR by Felix Lobrecht & Tommi Schmitt
7MzK4DbSsODeAF8HQAAblh,55,2019-02-12,4709.46,https://open.spotify.com/episode/7MzK4DbSsODeAF8HQAAblh,#55 KAUGUMMI IM GUCCI-SHIRT,#55 KAUGUMMI IM GUCCI-SHIRT by Felix Lobrecht & Tommi Schmitt
6kLAjSu2jSZ0WxQ7t8zmXu,56,2019-02-19,4626.233,https://open.spotify.com/episode/6kLAjSu2jSZ0WxQ7t8zmXu,#56 ALLES ALBERN,#56 ALLES ALBERN by Felix Lobrecht & Tommi Schmitt
1PLJi3b8Xwa37A74MyZxWm,57,2019-02-27,4413.727,https://open.spotify.com/episode/1PLJi3b8Xwa37A74MyZxWm,#57 HITLER AN DER PLAYSI,#57 HITLER AN DER PLAYSI by Felix Lobrecht & Tommi Schmitt
0XsdfC9bse858d2ZQKmLjX,58,2019-03-06,6512.065,https://open.spotify.com/episode/0XsdfC9bse858d2ZQKmLjX,#58 HAMBURG LIVE ,#58 HAMBURG LIVE by Felix Lobrecht & Tommi Schmitt
7Gqx6bUQOvhX3DWmLqY3ub,59,2019-03-13,3753.326,https://open.spotify.com/episode/7Gqx6bUQOvhX3DWmLqY3ub,#59 LIBANESE ALS ENGLÄNDER,#59 LIBANESE ALS ENGLÄNDER by Felix Lobrecht & Tommi Schmitt
2zbINdbLuDhmviPmC0BKOY,60,2019-03-19,4780.774,https://open.spotify.com/episode/2zbINdbLuDhmviPmC0BKOY,#60 DICKE MILCHTITTEN,#60 DICKE MILCHTITTEN by Felix Lobrecht & Tommi Schmitt
620rbiW9IafwyFVhiatHhc,61,2019-03-26,3924.793,https://open.spotify.com/episode/620rbiW9IafwyFVhiatHhc,#61 FLYING TIGER,#61 FLYING TIGER by Felix Lobrecht & Tommi Schmitt
6uSSUrP2y4pXXvz6I1tmht,62,2019-04-02,4945.737,https://open.spotify.com/episode/6uSSUrP2y4pXXvz6I1tmht,#62 MOBBER SIND OPFER,#62 MOBBER SIND OPFER by Felix Lobrecht & Tommi Schmitt
4C7L8xofTXVuxH1wAvgi1A,63,2019-04-09,4444.918,https://open.spotify.com/episode/4C7L8xofTXVuxH1wAvgi1A,#63 POLAROID-PRINZIP,#63 POLAROID-PRINZIP by Felix Lobrecht & Tommi Schmitt
4QdLvVwSRkb0SnZJXOScyU,64,2019-04-16,5008.144,https://open.spotify.com/episode/4QdLvVwSRkb0SnZJXOScyU,#64 SLACKLINE DURCHSCHNEIDEN,#64 SLACKLINE DURCHSCHNEIDEN by Felix Lobrecht & Tommi Schmitt
5yR3wu1cwdYg6ZOjinOr6k,65,2019-04-23,4165.538,https://open.spotify.com/episode/5yR3wu1cwdYg6ZOjinOr6k,#65 SUPER DURCHGEKOMMEN,#65 SUPER DURCHGEKOMMEN by Felix Lobrecht & Tommi Schmitt
4nUyS2R9ifhKNwiHUmF37i,66,2019-05-01,4942.759,https://open.spotify.com/episode/4nUyS2R9ifhKNwiHUmF37i,#66 WIR HABEN DIE SHISHA ERFUNDEN,#66 WIR HABEN DIE SHISHA ERFUNDEN by Felix Lobrecht & Tommi Schmitt
6CC2yXWPXegqs5eSwUnBP4,67,2019-05-07,4630.674,https://open.spotify.com/episode/6CC2yXWPXegqs5eSwUnBP4,#67 EHRE,#67 EHRE by Felix Lobrecht & Tommi Schmitt
5Sd3h4q3pZ7IMBqJFEapuB,68,2019-05-14,5711.047,https://open.spotify.com/episode/5Sd3h4q3pZ7IMBqJFEapuB,#68 KONTERFEI,#68 KONTERFEI by Felix Lobrecht & Tommi Schmitt
6zTP5Qls3MtsE1bajjBoZf,69,2019-05-21,4675.265,https://open.spotify.com/episode/6zTP5Qls3MtsE1bajjBoZf,#69 KENNST DOCH DIE BRÜDER,#69 KENNST DOCH DIE BRÜDER by Felix Lobrecht & Tommi Schmitt
2T7CMKjCXDyYSgwIPtcu0E,70,2019-05-28,4868.441,https://open.spotify.com/episode/2T7CMKjCXDyYSgwIPtcu0E,#70 SCHÄMT EUCH!,#70 SCHÄMT EUCH! by Felix Lobrecht & Tommi Schmitt
43ZzLWHg2GEVR69HUHqe9E,71,2019-06-04,4586.083,https://open.spotify.com/episode/43ZzLWHg2GEVR69HUHqe9E,#71 UNSERE WEIBER,#71 UNSERE WEIBER by Felix Lobrecht & Tommi Schmitt
1AT76QM4JXRaGUwjstaKLe,72,2019-06-11,3291.716,https://open.spotify.com/episode/1AT76QM4JXRaGUwjstaKLe,#72 PAUSE KURZ VOR ARSCH,#72 PAUSE KURZ VOR ARSCH by Felix Lobrecht & Tommi Schmitt
0FrpiZyCD59Vt0j9AWLsow,73,2019-09-10,4772.598,https://open.spotify.com/episode/0FrpiZyCD59Vt0j9AWLsow,#73 WEIZEN IM CLUB,"Zurück aus der Sommerpause! Wahlen in Brandenburg und Sachsen, welcher Idiot braucht E-Scooter, Weizen im Club und was, wenn plötzlich die Kreativität abhanden kommt?"
2CK67Rr2PvbogKgR35xbZN,74,2019-09-17,4808.725,https://open.spotify.com/episode/2CK67Rr2PvbogKgR35xbZN,#74 ICH BRAUCH NE GUN,"Tommi hat alkoholbedingte Grammatikprobleme. Wann waren wir zuletzt auffallend asi? Ist wirklich alles sinnlos? Thema Heroin: doch gar nicht so gut, wie alle sagen?"
5xReT6LgW87qpARIk1v5yr,75,2019-09-24,4783.099,https://open.spotify.com/episode/5xReT6LgW87qpARIk1v5yr,#75 WIR MACHEN GEILERES PAPIER,Es riecht nach Kastanien und Übergangsjacken. Der Herbst ist da! Felix und Wut-Tommi auch. Was sagt die Psychologin des Vertrauens? Wo sind die großen Gesten geblieben? Was wollen Greta-Hasser? Und gibt es zwei Rudi Völler?
3baFd6CoBtwvIYJ4jp5t8Q,76,2019-10-01,4355.082,https://open.spotify.com/episode/3baFd6CoBtwvIYJ4jp5t8Q,#76 SEX-SCHEIDE,"Spritzen auf dem Spielplatz, Comedypreis, Sex im Titel: Hack is Hack, nanananana! Ferner wird die Frage geklärt, ob, und wenn ja, wo Felix eigentlich studiert hat. Hashtag Spannung. Hashtag gönnt euch!"
7sJCvtJN2HUWoeUTQeT0TY,77,2019-10-08,3541.682,https://open.spotify.com/episode/7sJCvtJN2HUWoeUTQeT0TY,#77 ALLES GUTE UND GESUNDHEIT,Fuck! Die Kältewelle ist da und beide Jungs sind - natürlich - krank. Hack gibt‘s trotzdem. Wo ist die Melancholie hin? Will die Erde den Menschen überhaupt? Welcher Promi langweilt? Wie möchte man nun wirklich nicht sterben? Und warum übernachten wir nicht mehr bei Freunden? Anhören! Peace.
3DdjDnmfKixTCDVAKhOfMe,78,2019-10-15,4211.827,https://open.spotify.com/episode/3DdjDnmfKixTCDVAKhOfMe,#78 STEVE ALTER,"Felix über seinen Ausflug in den Vertrieb von Antibabypillen, Tommi über seinen Konsum eben jener. Spaß. Sieben von sieben Weltwundern sind overrated, Falkengate und Tommi blamiert sich beim Frisör."
2EHbpWB3Iw9SFgOmm796xu,79,2019-10-22,3931.115,https://open.spotify.com/episode/2EHbpWB3Iw9SFgOmm796xu,#79 WIR ROCKEN DAS,"Felix hängt bei Goethe und Schiller rum, Tommi sitzt in der grauen Suppe von Köln. Beide äußern sich kritisch über Benny Wilke. Den kennt ihr noch nicht? Nach der Folge schon. Welcher Müll ist der tollste? Welcher bekannte Mensch ist inspirierend? Erdogan und Johnson behalten sie auch im Blick. Auge, Jungs! Diese Folge ist einfach sehr gut."
0m22Iax9AxCEdLppJi0YsS,80,2019-10-29,3913.091,https://open.spotify.com/episode/0m22Iax9AxCEdLppJi0YsS,#80 LEON GORETZKA,"How dare you, Thüringen?! Warum Arenen eigentlich nicht für Stand-up geeignet sind, Tommis trauriger Kaktus, Sprühsahne beim Sex ist ein Opfer und Leon Goretzka ein Ehrenmann!"
7v1wQU8Y5A4RUrzOokjRFB,81,2019-11-05,4047.099,https://open.spotify.com/episode/7v1wQU8Y5A4RUrzOokjRFB,#81 ESSEN MACHT DEN BAGGER AUF,"Gags! Gags! Gags! Eine neue Folge ""Gemischtes Hack"" ist am Start. Zunächst: Kassel und Essen sollen sich beruhigen. Des Weiteren: Noro-Virus im Saal, ein neuer Failtritt von Tommi, Felix als Schrei-Baby und „Stück weit“-Gate. Das alles garniert mit coolen Schmink-Tipps. Anhören, geil sein!"
0RqDywj0uBwXaiyLGVx7kr,82,2019-11-12,4105.352,https://open.spotify.com/episode/0RqDywj0uBwXaiyLGVx7kr,#82 SCHWINDIGKEIT,"Die Vorhandenseiung der neusten Folge Hack findet statt. Empathie für wunderschöne Frauen, RTL-Gate und Beauty-Youtuber Teh Ess is back. Es darf auch wieder Bezug genommen - wie viel wiegt eigentlich so 'ne Titte. Enjoy!"
5PaA2JIvfamCVYcqMJXRYq,83,2019-11-19,3976.098,https://open.spotify.com/episode/5PaA2JIvfamCVYcqMJXRYq,#83 GUCCI QUALITÄT,"Hack it! Pferde beherrschen die Unterwelt Berlins, Felix beherrscht den Modemarkt und französische Friseure sind Tierquäler. Darüber hinaus: Haben Talkshows Comeback-Potenzial? Und wo will man überhaupt tot über'm Zaun hängen? Dazu: ein top-KLAAS Überraschungsgast. Sofort anhören, ihr Ferkel!"
5a8qg8BdR9nebdfGvcIfs9,84,2019-11-26,4107.102,https://open.spotify.com/episode/5a8qg8BdR9nebdfGvcIfs9,#84 PELIKAN 36,"Ganz ehrlich, Pelikane? 'n Sack am Hals macht dich nicht cool Bro! Ansonsten werden die klassischen w-Fragen geklärt: spuckt man beim Zähneputzen zwischendurch aus? Sag mal weinst du oder ist das der Regen? Und gibt es gute Clubs in Berlin? Wie immer gilt, wer cool ist, hört’s. Yeah!"
21cAjXHNSe30kHN44h40ym,85,2019-12-03,4410.723,https://open.spotify.com/episode/21cAjXHNSe30kHN44h40ym,#85 BEETHOVEN WAR NICHT TAUB,"Lauscher auf, Hack rein! Na, heute schon neidisch gewesen? Nach der Folge nicht mehr. Neuer Stuff von der SPD-Doppelspitze Lobrecht/Schmitt! Was hilft gegen Kater? Warum helfen Farben dem Verstehen? Felix brilliert als Unfallchirurg, Berghain-Tommi als komplizierter Knigge-Boy. Und in welchem Club hätte sich Mozart eigentlich einen Tisch gemietet? Garniert mit der großen Beethoven-Lüge! Gebt euch."
7z1QXVheIIoPArvz989iWb,86,2019-12-10,4739.579,https://open.spotify.com/episode/7z1QXVheIIoPArvz989iWb,#86 ELEGALANT,"Mittwoch ist Hacktag, aka Halbwissentag. In der letzten Hackfolge 2019 gibt es Halbwissen über Doping im Sport, über Medizin und Psychologie und diverses mehr. Alles elegalant verpackt. Ferner wird über Umzüge, Wohnungen und Bergsteiger geranted. Frohet Neuet Hackis!"
3Oj7bbt0FddQa1ZioZBzV2,87,2020-01-01,3964.604,https://open.spotify.com/episode/3Oj7bbt0FddQa1ZioZBzV2,#87 WIR RASCHEN EUCH ÜBER,"Surprise! Eine Folge aus dem Nichts! Tja, was sollen wir sagen: Uns geht’s genauso wie euch, ihr kleinen Umweltsäue! Die Ibu 800 knallt noch nicht richtig, die Gäste sind noch da und alles kommt irgendwie melancholisch trist daher. Es ist der 1. Januar. Also lasst uns gemeinsam Katern und elendig und ehrenlos ins Jahr 2020 reinquälen. Das Bleigießen prophezeit mal wieder einen ganzjährigen Noro-Virus, die Finger sehen nach dem Feuerwerk ähnlich aus, die Raclette-Pfännchen weichen noch ein und der Atem riecht nach Lidl-Schampus! Welcome, neues Jahr! Auf geht‘s, packen wir es an. Träume nicht dein Leben, lebe deinen Traum, Carpe Diem & Latte Macchiato."
4fDjGSUdavrWBLx61hPZMY,88,2020-01-14,4552.124,https://open.spotify.com/episode/4fDjGSUdavrWBLx61hPZMY,#88 OPTIMISMUS,"Merhaba! Das neue Jahr geht los und die negativen Schlagzeilen überschlagen sich: Tiere brennen, ein neuer Krieg flammt auf und Laura ist im Playboy. Die Jungs blicken trotzdem positiv in die Zukunft. Optimismus, Bitches! Außerdem: Lünefelix mit guten Absichten, Tommi stellt 5 famose Fragen. Also, trotz alledem, was da draußen gerade so passiert: Entspannt euch, wascht euch zwischen den Zehen, holt Oma, ruft den Hund, ladet die Nachbarn ein, genießt die Rotwein-Fanta-Schorle, steckt den Schinken ins Sofa und gebt euch eine große Kotti-Spritze Spotify feat. Gemischtes Hack. Tschüsseldorf!"
4v2BQKgCgSimekHrjSs4au,89,2020-01-21,4118.126,https://open.spotify.com/episode/4v2BQKgCgSimekHrjSs4au,#89 HENKERSMAHLZEIT,"Ganz klassische Berlin-Köln-Aufnahmesituation. Tommi sucht immer noch nach Synonymen für „arbeitslos“, Felix ist alt geworden. Ansonsten: Wie begrüßt man sich richtig? Was da los in Organspendedeutschland? Und weiter Optimismus streuen. Hack ist Hack ist Hack! Only love."
2B2a7S1ZPVvHSON5WcBWzV,90,2020-01-28,4976.118,https://open.spotify.com/episode/2B2a7S1ZPVvHSON5WcBWzV,#90 DÄNISCHE ABWICKLUNG,"Cheers! Prost! Kippis! Salute. Mittwoch ist Hacktag, entsprechend haben wir 'ne neue Dosis Audio-Meth in der Jackentasche. Felix‘ größte Modesünde? Womit gibt man an, wenn Reisen uncool wird? Und ma ganz ehrlich, Alter, was wollen eigentlich Dachse? Hier werdet ihr nach allen Regeln der Kunst dänisch abgewickelt. Was das bedeutet? Kriegt ihr schon raus. Achja: RIP Kobe. Darüber hinaus: Erinnert euch. Erinnern ist wichtiger denn je. Peace."
7zHD9kMDlKN2RdKtSzCqfG,91,2020-02-04,4975.621,https://open.spotify.com/episode/7zHD9kMDlKN2RdKtSzCqfG,#91 BOHRINSEL-VIBES,"Die Menschen sind zu fett und Raststätten sind daran Schuld! Felix flippt aus, Tommi nicht. Dafür sieht er aus wie ein Bohrinsel-Mitarbeiter. Ist es geil Cro zu sein? Ferner ein freundliches Tschöss an UK und Solidarität mit den jungen Menschen auf der Insel, die unter den Alten leiden. Corona aufmachen und genießen!"
